Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
A;-18.8;-0.06662183475765993;0.021280940766752465;0.3981315276814694;0.12574395885551537;0.16382708501476628;0.03590538472816718;0.12611113362625126;-0.04263002156135265
A;-18.7;-0.05974369755234399;0.021892813731893668;0.40371235042496867;0.12914028289781632;0.16628024115037476;0.03616042752991788;0.12442096806162262;-0.04316061812573757
A;-18.6;-0.0512067639545819;0.022665307914937927;0.4082466523846211;0.13201886459189316;0.16938548114984897;0.03633400312580903;0.1227638879685582;-0.04372389886512629
A;-18.5;-0.041497269811062054;0.023535382342645406;0.4116895389279316;0.13438063491017216;0.1727553625022118;0.03637604711756737;0.12103473160238387;-0.044291458702817366
A;-18.4;-0.030875203432909615;0.024500207292399878;0.41401383256952595;0.13626877681991756;0.17620724216313377;0.036293030661703085;0.11910732313692485;-0.044858535300358326
A;-18.3;-0.019476424789898417;0.025566335168939247;0.41520369416762737;0.13771583123740028;0.1796546096590923;0.036098267404431894;0.11690708383683379;-0.04542437539457467
A;-18.2;-0.007766805294464163;0.026718139161049592;0.4152323727633114;0.1387923272883853;0.18275811755997395;0.03579030316462273;0.11421895675931282;-0.045977555574056694
A;-18.1;0.003813816654954394;0.027944286125896056;0.4140835170048378;0.13957274657553986;0.18520268694403796;0.0353721897738275;0.11083495891234563;-0.046508406494540466
A;-18.0;0.015157268216992037;0.02919820527118233;0.411774684706006;0.14001602862354057;0.1868793631232606;0.034801307468940834;0.10683821898985535;-0.04699471478965833
A;-17.9;0.026159975281228043;0.030414605713998455;0.40831781765153785;0.14005075408959167;0.18766775017887483;0.03401530716931234;0.10236283760823461;-0.047407032542427174
A;-17.8;0.036895528765830576;0.03157317463889164;0.40375383920072405;0.13964261818222123;0.18762332930338488;0.03299790266387781;0.0975434640303039;-0.047735539802996385
A;-17.7;0.047488714463881365;0.03265124956614329;0.39813779316771836;0.13874677578901018;0.1868369371589047;0.03172934771414937;0.09255267957231972;-0.04796958866318235
A;-17.6;0.05756978936322987;0.033587748332053025;0.3914230012692608;0.13733966923213137;0.18501206075632481;0.03016043448497463;0.08735570337354659;-0.04808164761278633
A;-17.5;0.0667127792503095;0.03433357825814909;0.3835454241091938;0.1354233441102055;0.18183010268674948;0.028257761937029002;0.0818567289900507;-0.048049755350023204
A;-17.4;0.07463152319621713;0.03481466756865359;0.3745213295498022;0.13295494023590315;0.17703631075703896;0.02595524953416195;0.07610297461683047;-0.04783981464760245
A;-17.3;0.08101522300258424;0.03496242610551725;0.3643446530209067;0.12989869920095298;0.17037038989457187;0.023194731528461077;0.0701148325835792;-0.04742102473215937
A;-17.2;0.08593665827080166;0.034814790946052554;0.3530396721937423;0.12630482320129532;0.16197438899397554;0.020030257759191983;0.06389703738629215;-0.046811194613338714
A;-17.1;0.0896681990756214;0.034437717212474794;0.3406969011828904;0.12224143566587964;0.15216107092170716;0.01654213774508939;0.05750881298983934;-0.0460399227262176
A;-17.0;0.09212748527458992;0.033889006118728915;0.32720554893119225;0.11778242243324488;0.14100732480660483;0.012814673521400977;0.05081575587805531;-0.04513783418245687
A;-16.9;0.0932834853572242;0.03324152005310488;0.3124608965518263;0.11301518734497451;0.12864578625532985;0.008948322774298134;0.043679597472849;-0.04414256263932437
A;-16.8;0.09346492769510206;0.032522480182988645;0.2966836146237428;0.10797443448781108;0.11537063081181387;0.004976078287906915;0.036279202403447286;-0.04306370543092619
A;-16.7;0.09293664234026444;0.03174318036174384;0.2800823696921002;0.1026806596792893;0.10141396167991346;0.0009148255802955418;0.02879012185407781;-0.04190419305923143
A;-16.6;0.09217376223630325;0.03095647456679984;0.26292347205465116;0.0971903683187838;0.08720118048302439;-0.0031774203144490087;0.021421652036849537;-0.04068466383268721
A;-16.5;0.09166984742182116;0.030211128888222305;0.24549591019126904;0.09155605466098926;0.07316391840301861;-0.007248083577172437;0.014401600414551297;-0.03942362048524828
A;-16.4;0.09108053092188229;0.029537041652320184;0.22755879938013646;0.08582663791327327;0.0591818175683656;-0.01123421773744937;0.007495813153006736;-0.03814386814147497
A;-16.3;0.08984144295341068;0.02897052514552456;0.20870895895359975;0.08006195657935056;0.04500575600310697;-0.015056806652481214;0.0003249717390829687;-0.036875065487624425
A;-16.2;0.08766472859334762;0.0285131691406999;0.18881674153537098;0.07428593908909509;0.03050851659383369;-0.018688814332042725;-0.007254187281432678;-0.035624913886932674
