Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR
S_andar;4.1;0.06274800863403929;0.022698111947027755;0.08005317091287978;0.0615902680587217;0.055353889764960584;-0.02119149485336269
S_andar;4.2;0.06785205142969453;0.023430063460923467;0.08295667888308067;0.0629379180822669;0.05940863112030481;-0.018681075191452567
S_andar;4.3;0.07336256958500798;0.02421478646155828;0.08612746646196268;0.0643181786268534;0.0637720756653577;-0.01599284961439773
S_andar;4.4;0.07934537058125368;0.025080076263091833;0.0896359618970779;0.06576443795316234;0.06850808990210044;-0.013115586439683469
S_andar;4.5;0.08581281264491292;0.026038495975377884;0.09351059282442087;0.06729533728407455;0.07362924455533904;-0.010066060733877169
S_andar;4.6;0.09265274776933374;0.02705684276758591;0.0976585689269367;0.06887657093796795;0.07901738724135132;-0.00690916484825399
S_andar;4.7;0.09970258531550868;0.028083859393308153;0.10194375415032386;0.07046001963598059;0.08449862381726003;-0.003738749382790285
S_andar;4.8;0.10678835861486657;0.029093277285877406;0.10625291200052356;0.07204279857374285;0.0899579821111578;-0.0006036567698441964
S_andar;4.9;0.11374255971474323;0.030063237475209448;0.11047894258809077;0.07362829513040392;0.09529480153430292;0.0024607701688563743
S_andar;5.0;0.12046819456418856;0.030982213238517353;0.11457421176833193;0.0752434267271318;0.10044018492050011;0.005407659755235716
S_andar;5.1;0.12690011585683791;0.03184858041277394;0.11851787915104062;0.07692295086804712;0.10535739827447177;0.00820662450416254
S_andar;5.2;0.13304588539968343;0.032659649390198275;0.12230788955489391;0.07866525685102621;0.11003343907751706;0.010851362245674512
S_andar;5.3;0.13894564844983126;0.03341337779828768;0.12595543889515248;0.08045707930294999;0.11446672896616583;0.013340084001148167
S_andar;5.4;0.14458188682943618;0.03411149161965721;0.12943914863798067;0.08227507089824604;0.11866137972945534;0.015700246795480766
S_andar;5.5;0.14991898500003886;0.03475063210566143;0.13271679104956213;0.0840785793421901;0.12260828841492799;0.017960290060161643
S_andar;5.6;0.15492329616942557;0.03531829969466305;0.13574902782527065;0.08583313682447358;0.12626800746518718;0.020103027762825132
S_andar;5.7;0.15953429784436057;0.03579797834664733;0.1384801609300741;0.087503020292933;0.12958599785472735;0.022104645114457533
S_andar;5.8;0.16367222337080722;0.03615782805136547;0.1408175262019702;0.08902443464990739;0.13246333835309176;0.023923248295429467
S_andar;5.9;0.16727570813493253;0.03636838272775744;0.14268288695821418;0.09034110838550102;0.13480962206288716;0.02551562391126705
S_andar;6.0;0.170235274581922;0.03641342263572778;0.14398965190584878;0.09141730830182482;0.13656873996303176;0.026889139048537736
S_andar;6.1;0.1724805784545671;0.03629206573921717;0.1446880582585086;0.09223577605667055;0.1377311127848948;0.028079615485899545
S_andar;6.2;0.17409143315293507;0.03603186675248038;0.14485375616057805;0.09283138139714087;0.13838471337894553;0.029132504007364446
S_andar;6.3;0.17519731862766408;0.03567576428247721;0.14460976217520916;0.09326087338504108;0.1386683324845741;0.03011589506305734
S_andar;6.4;0.1760405005066792;0.03528867172919359;0.1441480369520418;0.09358838633749844;0.13878581094266895;0.031126342766375714
S_andar;6.5;0.17688835913054657;0.03493701080690448;0.1436764576841023;0.09388070801371962;0.13894732278206323;0.03225345530608292
S_andar;6.6;0.17787968036921598;0.03467053491132299;0.14331979654772642;0.09418154171104876;0.1393147171961182;0.03359830936612873
S_andar;6.7;0.17912484674824514;0.03453110011204741;0.14317754448842912;0.09452448943971925;0.14002229707321945;0.03524823698618906
S_andar;6.8;0.18064698186130457;0.03452136339103529;0.14327652623005438;0.09492250413016823;0.14108675864720333;0.037193095588573755
S_andar;6.9;0.1824016212510844;0.034623431638562074;0.14359004457085778;0.0953709858005829;0.14246366942247235;0.039388285214226215
S_andar;7.0;0.18445717440065001;0.03483930790747092;0.14415576783506445;0.09588135204253545;0.14414914570252524;0.0417872679723974
S_andar;7.1;0.18689322222549087;0.035167914030509895;0.14501271496533796;0.0964640688071512;0.14612826764114129;0.04432722242191689
S_andar;7.2;0.1896652959286107;0.03559031273906621;0.14611983595619815;0.09710187632999778;0.1483502988042238;0.04697247162968443
S_andar;7.3;0.1927573198770225;0.036096794729975734;0.14745798433758317;0.09778510256966211;0.15079053554359234;0.04970313925410563
S_andar;7.4;0.19617575511249274;0.036673914409389496;0.14902487436234946;0.0985111949181654;0.15342379013794094;0.05248049459514181
S_andar;7.5;0.19990544287642376;0.03730588852378558;0.15080707237521285;0.09927531316576665;0.1562203657351029;0.05527017434367609
S_andar;7.6;0.20415830415538894;0.038034392542133144;0.152955694964219;0.10013268163023037;0.1592890837855654;0.05807412357750863
S_andar;7.7;0.20916854767101833;0.03890717734540772;0.15563903486744302;0.10114668131382087;0.1627494157052265;0.06089265753275441
S_andar;7.8;0.2149128459295322;0.03992576706823314;0.158848748865962;0.10232093222592686;0.1665927526161486;0.06371884450792376
S_andar;7.9;0.22133008048651437;0.04108642814670471;0.1625501488648764;0.1036513937476502;0.17078923655890677;0.06654124637969971
S_andar;8.0;0.22827193720777306;0.04235349016372014;0.1666386215405149;0.1051102913625872;0.17522516023156154;0.06929697206054408
S_andar;8.1;0.23551720592535563;0.04367388525088911;0.17095596951451153;0.10664960637832799;0.17974339026241015;0.07191389056421649
S_andar;8.2;0.24305580260218695;0.04504222300644445;0.17549040541486427;0.1082730118855797;0.18430255589324407;0.07433807535672976
S_andar;8.3;0.2508928254839855;0.04645423944835114;0.18023884352150077;0.10998485314530448;0.18887047681703528;0.07651990147315368
S_andar;8.4;0.25888048027049404;0.04788065458351287;0.1850960093371583;0.11174529400919386;0.19337134829385327;0.078450665367225
S_andar;8.5;0.2668905145877263;0.049301005770721495;0.1899743367769844;0.11351972072713545;0.19775783145757764;0.08014610157146551
S_andar;8.6;0.2746983246433259;0.05066324609449824;0.1947151436897725;0.11524519961150315;0.201921344404572;0.08160654200584272
S_andar;8.7;0.2820411921531516;0.051908566376247745;0.19913680937553924;0.1168509849763435;0.205741035027593;0.08283988177717694
S_andar;8.8;0.28892930103259395;0.053050056239467125;0.20325997430727494;0.11834995268989035;0.2092552878543028;0.08388238133465897
S_andar;8.9;0.29538575069446127;0.05410253155879996;0.20711419929095776;0.11975961540448976;0.21250516424839017;0.08476549654273224
S_andar;9.0;0.3013022155884446;0.05505916198764371;0.2106441443060163;0.12106864536658346;0.21547053000234762;0.08552119882421572
S_andar;9.1;0.30659837809955137;0.05591987628135531;0.21381348884425844;0.12227265100837226;0.2181451222660673;0.08618140734614022
S_andar;9.2;0.3109653777064496;0.056609187043394904;0.21640115028396512;0.12328763693213496;0.22035720417141924;0.0867185734766589
S_andar;9.3;0.3140320183291143;0.057029845868166174;0.21813304636266118;0.12400383583369612;0.22188865348967113;0.08708834906842311
S_andar;9.4;0.3157913402426269;0.057170728718936914;0.2189913036641462;0.12440583107670422;0.22273036976712746;0.08728555313515107
S_andar;9.5;0.31628328602386135;0.05702648184087389;0.21898372641756492;0.12448300163025205;0.22289485087344474;0.0873073150105026
S_andar;9.6;0.31545669213552063;0.05657341193508225;0.21805550881044322;0.12419590383175949;0.22235090219643894;0.08715198130553814
S_andar;9.7;0.3133458154749613;0.05581219157983375;0.21621658305796743;0.1235314164822725;0.22112282901041969;0.08683426034812491
S_andar;9.8;0.3097970512277355;0.0546896882807153;0.21333140800317807;0.12241784105012377;0.21912114335451616;0.08635067150069853
S_andar;9.9;0.3046471818576304;0.05315382106534727;0.2092623140670966;0.12078625276304633;0.21625250953706043;0.08569745754463787
S_andar;10.0;0.29815236098429443;0.05127199447790165;0.20419547807664173;0.11871179974649904;0.21268230436120206;0.0849254527213934
S_andar;10.1;0.29064228874972686;0.04913341064743593;0.19837666451760683;0.11629914617043591;0.20862064354103538;0.08409299731588415
S_andar;10.2;0.2823972124967016;0.046823495715725194;0.19202987223359713;0.11364855427580922;0.20424166844556169;0.08323392436994803
S_andar;10.3;0.27375421818610546;0.04444494237584484;0.1854263554159843;0.11088191246405321;0.19975194943747088;0.08238236948165856
S_andar;10.4;0.2648096583666226;0.04202487121885978;0.17864597450154562;0.10803794560583713;0.19520845845617796;0.08154381270973676
S_andar;10.5;0.2556011142455237;0.03957328539969884;0.17172317807640525;0.10513483224621423;0.19062884524775914;0.08071206290358424
S_andar;10.6;0.2464095120842562;0.03716251364194534;0.16487018826822375;0.10226111572580665;0.1861819700965155;0.07991511343574409
S_andar;10.7;0.23750231492107776;0.03485970080165135;0.15828542142017987;0.09949852033878015;0.1820302584330511;0.07918479014688407
S_andar;10.8;0.2291299658437289;0.03273725636605462;0.1521616914206927;0.09692603186522053;0.17831827425736257;0.07854069674272024
S_andar;10.9;0.2215749505327902;0.030880579304598754;0.14671749840020176;0.09463464423510848;0.17521362877738866;0.07801264869664903
S_andar;11.0;0.21484179516968993;0.029297687373501802;0.1419575107218991;0.09263161353859672;0.17272436455856255;0.0776182815603157
S_andar;11.1;0.20887594061307135;0.02798349909708575;0.1378444802767076;0.09090995050659112;0.1708222888976616;0.07737029458965239
S_andar;11.2;0.20386484567359142;0.027003049558771863;0.13452544156207402;0.08954311250359925;0.1696432191855335;0.07733048763098793
S_andar;11.3;0.19996616124860944;0.026411248271364762;0.13212399733114655;0.08859562109693675;0.16930651772481298;0.07755992605017159
S_andar;11.4;0.19735758909959067;0.02627234130900291;0.13078950390348076;0.08814299611317145;0.16991611563190734;0.07808300740128837
S_andar;11.5;0.19622972339983447;0.026651435606638074;0.13067951437152736;0.08826162461741038;0.17158150841148867;0.07892129680256676
S_andar;11.6;0.19641248460393035;0.02749719106849735;0.13166528142015466;0.08890138444181384;0.1741880750836744;0.0800498105709595
S_andar;11.7;0.19763112611571643;0.02872384676512363;0.1335340350554972;0.08997274215675954;0.17754965036886539;0.08142122963884413
S_andar;11.8;0.19979958211207016;0.030293936540097377;0.13620281705892534;0.09143358157592463;0.18162736665989332;0.08305152452439613
S_andar;11.9;0.20280461431666952;0.032159487602742676;0.13956142244792336;0.09322772119742151;0.18637462918655956;0.08496581088666844
S_andar;12.0;0.2065369854319754;0.034281440351119574;0.14351131822926444;0.09530470971603311;0.1917127267657932;0.08714575916065526
S_andar;12.1;0.21094218800883358;0.03663789453152022;0.14799556735161445;0.0976316354297464;0.19759920879102477;0.08958354270027646
S_andar;12.2;0.2157801189403208;0.039154776337721575;0.15281436948212512;0.10012124825340418;0.20389120573752084;0.09226908907141818
S_andar;12.3;0.2207970090331326;0.04175513731183189;0.15776117091073072;0.10268505579534448;0.2104291542142871;0.0951799486485938
S_andar;12.4;0.22599863948753907;0.04443217073546535;0.1628235649480967;0.10531487130726891;0.21724869264728852;0.09836914447416545
S_andar;12.5;0.23142806927667836;0.04718755676483388;0.16801977234816157;0.10801635950974209;0.22441252385212263;0.10189796509874549
S_andar;12.6;0.23712853835109682;0.05002327638371051;0.17338177730803572;0.11079720110548674;0.2319157434816539;0.10573708512469482
S_andar;12.7;0.24317820789969025;0.05294867100513656;0.17897046795122673;0.11367414023588207;0.2397621322147474;0.1098424027572964
S_andar;12.8;0.24948296303553352;0.05592133033796287;0.18471832294622992;0.11661555409667024;0.24785779229192162;0.11415805117455502
S_andar;12.9;0.25590062013296366;0.05888580258235798;0.19052279311228038;0.11957442035941712;0.2560656070588667;0.11860438779035354
S_andar;13.0;0.2624129501632937;0.06181676871351938;0.19636187591470922;0.12252799787096436;0.26435810705018437;0.12315824688985266
S_andar;13.1;0.26898752561830497;0.06468734984417468;0.2022019525330725;0.12545059926794355;0.27270705407643625;0.12780558068248515
S_andar;13.2;0.27557607745673707;0.0674778547717696;0.2080016376142444;0.12831200240612928;0.281021291055775;0.1324672244127938
S_andar;13.3;0.2821631305137857;0.07018197302378848;0.21374364379113597;0.13109237867955148;0.2892270811512976;0.13706635222952857
S_andar;13.4;0.28860153385873977;0.07276594965714;0.21932559021075182;0.13375818651157;0.29718843016898067;0.1415355087731256
S_andar;13.5;0.2947293053480209;0.07519552403015117;0.22463831048434102;0.13627828368007266;0.30475416239943787;0.1457995616381762
S_andar;13.6;0.30058031096534954;0.07748284740446065;0.2297075745506163;0.1386678374328394;0.3119321950071656;0.1498545324936118
S_andar;13.7;0.30618904583162676;0.07963967775232694;0.23456121108774308;0.1409452482668052;0.31873980029336213;0.15370674872243972
S_andar;13.8;0.311583238746477;0.08167343366667046;0.2392232123479383;0.1431199017063478;0.3251346393604333;0.15729410666508592
S_andar;13.9;0.3168058927900508;0.08359335049313188;0.24372545994573258;0.14519943480257158;0.3310830090106345;0.16055423450736273
S_andar;14.0;0.3216607765596424;0.08534953079966545;0.24793638202917023;0.14714158983099557;0.33641293840029984;0.16340140788534363
S_andar;14.1;0.32587395292443144;0.08687151625994893;0.2516663975490312;0.14887955875138026;0.3408987442051057;0.165731714817817
S_andar;14.2;0.3293404891187319;0.08813013909720979;0.2548302138469545;0.15037316602760864;0.3444773496013198;0.16753296038194687
S_andar;14.3;0.331951369420584;0.08909793860733384;0.2573377306951006;0.15158137910584513;0.3471055812589148;0.16881845142544272
S_andar;14.4;0.33355262015760667;0.08973299930645373;0.25905804686311384;0.15243364735471054;0.34865728481786107;0.1695320822409525
S_andar;14.5;0.3340571102143559;0.09001075877839781;0.2599056066860017;0.15287435981798048;0.3490555284562573;0.1696366627663739
S_andar;14.6;0.33328058892622314;0.08989678438406434;0.25974840364912755;0.1528601822094826;0.34819699443472274;0.16911953513558764
S_andar;14.7;0.33105731686669504;0.08936050481919056;0.25846948205605;0.15235440521331967;0.3459839103517748;0.16796362545144738
S_andar;14.8;0.3275439954128503;0.08844792364286569;0.25617873205054575;0.15140349077077397;0.34257367090584356;0.16626178545225612
S_andar;14.9;0.3229636692992641;0.08722072999981823;0.25303632418233324;0.15007574419717074;0.3381794382652421;0.16413224802345372
S_andar;15.0;0.3175042696504078;0.08570927408558981;0.24915404353459536;0.1483850623842633;0.3328955516323635;0.16157587668045625
S_andar;15.1;0.3113799463815998;0.08394279673704563;0.24465496313811208;0.1463383015496058;0.3268155535366777;0.15857696046665826
S_andar;15.2;0.30462191359907775;0.081919431936885;0.23955432797011866;0.14393015123991537;0.3199534626976952;0.15512946922658122
S_andar;15.3;0.2972122477538752;0.0796237800302122;0.2338308703086751;0.14113860590776017;0.312279497523809;0.15120452844887167
S_andar;15.4;0.2892478392070328;0.07706803983454957;0.22753825566661678;0.1379640782202669;0.3038678671050645;0.14682845887403673
S_andar;15.5;0.2808295621404877;0.07427211188766858;0.22074028215757036;0.13442065597221253;0.2948163018391021;0.14205228005993176
S_andar;15.6;0.2720928051349021;0.07125134326411953;0.21350345648099456;0.13049378533188216;0.2851689975239262;0.13684888449367882
S_andar;15.7;0.2632337540698795;0.06803824005893677;0.20593777497803778;0.12618632729039314;0.2750095775245942;0.1312032348936656
S_andar;15.8;0.25437204937911995;0.06467680873103454;0.19814483073329203;0.12155558966783042;0.26445087194893;0.12517444939363065
S_andar;15.9;0.24564035733084078;0.06121888685845844;0.19024325553955368;0.11667510876362996;0.2536200281317944;0.11883054179205166
S_andar;16.0;0.23734077475795612;0.05776150677667147;0.1824733730790271;0.11167015742839537;0.24279078912976093;0.11231347484108856
S_andar;16.1;0.22975604275145045;0.05440150408155375;0.17506987028158694;0.1066744187053521;0.2322434369890951;0.10578257073827713
S_andar;16.2;0.2231644571294389;0.051207335693660205;0.16823117459750137;0.10176411817878916;0.2221626156690366;0.0992903620089014
S_andar;16.3;0.2178160410489216;0.048237045620221686;0.1621310496193047;0.09700049743785799;0.2127078252542045;0.09287631338412927
S_andar;16.4;0.21364877706207164;0.04548827751574658;0.1567505312758568;0.09240444565604111;0.2038811908666638;0.08657001101519679
S_andar;16.5;0.2104984309827822;0.0429339495914407;0.15200057671162703;0.08797068667028052;0.19561401317749905;0.0803761961080589
S_andar;16.6;0.2082696180818857;0.04057961366213636;0.14785140492659643;0.08373458855168447;0.18794740206589733;0.07438951349700718
S_andar;16.7;0.20684028144659283;0.03843393440254417;0.14426504809018237;0.07974101003724021;0.18093327464108366;0.06873183918180414
S_andar;16.8;0.20615143514451173;0.03649945537090504;0.14122283942190084;0.07600263826795661;0.1745738998737929;0.06343391072605975
S_andar;16.9;0.2061909274490361;0.03479032919175351;0.1387374977180329;0.07254266184618352;0.16890206440468347;0.05853612796906216
